month,county_join,county_label,state_join,state_label,settlement_count,assessment_count,,,,,
2019-06-01,AweilSouth,Aweil South,NorthernBahrelGhazal,Northern Bahr el Ghazal,316,22,,,,,
2019-06-01,AweilWest,Aweil West,NorthernBahrelGhazal,Northern Bahr el Ghazal,370,33,,,,,
2019-06-01,Abiemnhom,Abiemnhom,Unity,Unity,23,9,,,,,
2019-06-01,Guit,Guit,Unity,Unity,192,24,,,,,
2019-06-01,Koch,Koch,Unity,Unity,435,35,,,,,
2019-06-01,Leer,Leer,Unity,Unity,345,48,,,,,
2019-06-01,Mayendit,Mayendit,Unity,Unity,366,40,,,,,
2019-06-01,Mayom,Mayom,Unity,Unity,162,16,,,,,
2019-06-01,Panyijiar,Panyijiar,Unity,Unity,479,48,,,,,
2019-06-01,Pariang,Pariang,Unity,Unity,177,51,,,,,
2019-06-01,Rubkona,Rubkona,Unity,Unity,288,35,,,,,
2019-06-01,Baliet,Baliet,UpperNile,Upper Nile,128,18,,,,,
2019-06-01,Fashoda,Fashoda,UpperNile,Upper Nile,199,28,,,,,
2019-06-01,Longochuk,Longochuk,UpperNile,Upper Nile,101,0,,,,,
2019-06-01,LuakpinyNasir,Luakpiny/Nasir,UpperNile,Upper Nile,154,25,,,,,
2019-06-01,Maban,Maban,UpperNile,Upper Nile,122,8,,,,,
2019-06-01,Maiwut,Maiwut,UpperNile,Upper Nile,82,0,,,,,
2019-06-01,Malakal,Malakal,UpperNile,Upper Nile,120,28,,,,,
2019-06-01,Manyo,Manyo,UpperNile,Upper Nile,78,9,,,,,
2019-06-01,Melut,Melut,UpperNile,Upper Nile,216,23,,,,,
2019-06-01,Panyikang,Panyikang,UpperNile,Upper Nile,98,22,,,,,
2019-06-01,Renk,Renk,UpperNile,Upper Nile,283,33,,,,,
2019-06-01,Ulang,Ulang,UpperNile,Upper Nile,138,23,,,,,
2019-06-01,GogrialEast,Gogrial East,Warrap,Warrap,242,24,,,,,
2019-06-01,GogrialWest,Gogrial West,Warrap,Warrap,350,24,,,,,
2019-06-01,TonjEast,Tonj East,Warrap,Warrap,73,16,,,,,
2019-06-01,TonjNorth,Tonj North,Warrap,Warrap,378,36,,,,,
2019-06-01,TonjSouth,Tonj South,Warrap,Warrap,91,17,,,,,
2019-06-01,Twic,Twic,Warrap,Warrap,341,52,,,,,
2019-06-01,JurRiver,Jur River,WesternBahrelGhazal,Western Bahr el Ghazal,812,67,,,,,
2019-06-01,Raja,Raja,WesternBahrelGhazal,Western Bahr el Ghazal,345,38,,,,,
2019-06-01,Wau,Wau,WesternBahrelGhazal,Western Bahr el Ghazal,345,54,,,,,
2019-06-01,Ezo,Ezo,WesternEquatoria,Western Equatoria,139,14,,,,,
2019-06-01,Ibba,Ibba,WesternEquatoria,Western Equatoria,89,10,,,,,
2019-06-01,Maridi,Maridi,WesternEquatoria,Western Equatoria,215,14,,,,,
2019-06-01,MundriEast,Mundri East,WesternEquatoria,Western Equatoria,121,11,,,,,
2019-06-01,MundriWest,Mundri West,WesternEquatoria,Western Equatoria,163,12,,,,,
2019-06-01,Mvolo,Mvolo,WesternEquatoria,Western Equatoria,145,12,,,,,
2019-06-01,Nagero,Nagero,WesternEquatoria,Western Equatoria,46,4,,,,,
2019-06-01,Nzara,Nzara,WesternEquatoria,Western Equatoria,144,13,,,,,
2019-06-01,Tambura,Tambura,WesternEquatoria,Western Equatoria,168,13,,,,,
2019-06-01,Yambio,Yambio,WesternEquatoria,Western Equatoria,215,22,,,,,
2019-05-01,Juba,Juba,CentralEquatoria,Central Equatoria,424,30,,,,,
2019-05-01,Kajo_keji,Kajo-keji,CentralEquatoria,Central Equatoria,265,0,,,,,
2019-05-01,Lainya,Lainya,CentralEquatoria,Central Equatoria,217,0,,,,,
2019-05-01,Morobo,Morobo,CentralEquatoria,Central Equatoria,137,0,,,,,
2019-05-01,Terekeka,Terekeka,CentralEquatoria,Central Equatoria,370,29,,,,,
2019-05-01,Yei,Yei,CentralEquatoria,Central Equatoria,254,19,,,,,
2019-05-01,Budi,Budi,EasternEquatoria,Eastern Equatoria,218,15,,,,,
2019-05-01,Ikotos,Ikotos,EasternEquatoria,Eastern Equatoria,231,0,,,,,
2019-05-01,KapoetaEast,Kapoeta East,EasternEquatoria,Eastern Equatoria,502,27,,,,,
2019-05-01,KapoetaNorth,Kapoeta North,EasternEquatoria,Eastern Equatoria,157,14,,,,,
2019-05-01,KapoetaSouth,Kapoeta South,EasternEquatoria,Eastern Equatoria,69,9,,,,,
2019-05-01,Lafon,Lafon,EasternEquatoria,Eastern Equatoria,98,0,,,,,
2019-05-01,Magwi,Magwi,EasternEquatoria,Eastern Equatoria,131,11,,,,,
2019-05-01,Torit,Torit,EasternEquatoria,Eastern Equatoria,241,19,,,,,
2019-05-01,Akobo,Akobo,Jonglei,Jonglei,186,44,,,,,
2019-05-01,Ayod,Ayod,Jonglei,Jonglei,273,49,,,,,
2019-05-01,BorSouth,Bor South,Jonglei,Jonglei,420,44,,,,,
2019-05-01,CanalPigi,Canal/Pigi,Jonglei,Jonglei,128,17,,,,,
2019-05-01,Duk,Duk,Jonglei,Jonglei,126,17,,,,,
2019-05-01,Fangak,Fangak,Jonglei,Jonglei,218,41,,,,,
2019-05-01,Nyirol,Nyirol,Jonglei,Jonglei,222,12,,,,,
2019-05-01,Pibor,Pibor,Jonglei,Jonglei,354,0,,,,,
2019-05-01,Pochalla,Pochalla,Jonglei,Jonglei,75,0,,,,,
2019-05-01,TwicEast,Twic East,Jonglei,Jonglei,222,30,,,,,
2019-05-01,Uror,Uror,Jonglei,Jonglei,212,12,,,,,
2019-05-01,Awerial,Awerial,Lakes,Lakes,191,42,,,,,
2019-05-01,Cueibet,Cueibet,Lakes,Lakes,386,0,,,,,
2019-05-01,RumbekCentre,Rumbek Centre,Lakes,Lakes,366,0,,,,,
2019-05-01,RumbekEast,Rumbek East,Lakes,Lakes,383,0,,,,,
2019-05-01,RumbekNorth,Rumbek North,Lakes,Lakes,114,0,,,,,
2019-05-01,Wulu,Wulu,Lakes,Lakes,136,0,,,,,
2019-05-01,YirolEast,Yirol East,Lakes,Lakes,365,51,,,,,
2019-05-01,YirolWest,Yirol West,Lakes,Lakes,356,37,,,,,
2019-05-01,AweilCentre,Aweil Centre,NorthernBahrelGhazal,Northern Bahr el Ghazal,216,50,,,,,
2019-05-01,AweilEast,Aweil East,NorthernBahrelGhazal,Northern Bahr el Ghazal,713,89,,,,,
2019-05-01,AweilNorth,Aweil North,NorthernBahrelGhazal,Northern Bahr el Ghazal,351,65,,,,,
2019-05-01,AweilSouth,Aweil South,NorthernBahrelGhazal,Northern Bahr el Ghazal,316,45,,,,,
2019-05-01,AweilWest,Aweil West,NorthernBahrelGhazal,Northern Bahr el Ghazal,370,56,,,,,
2019-05-01,Abiemnhom,Abiemnhom,Unity,Unity,23,9,,,,,
2019-05-01,Guit,Guit,Unity,Unity,192,18,,,,,
2019-05-01,Koch,Koch,Unity,Unity,435,28,,,,,
2019-05-01,Leer,Leer,Unity,Unity,345,42,,,,,
2019-05-01,Mayendit,Mayendit,Unity,Unity,366,39,,,,,
2019-05-01,Mayom,Mayom,Unity,Unity,162,15,,,,,
2019-05-01,Panyijiar,Panyijiar,Unity,Unity,479,43,,,,,
2019-05-01,Pariang,Pariang,Unity,Unity,172,28,,,,,
2019-05-01,Rubkona,Rubkona,Unity,Unity,287,25,,,,,
2019-05-01,Baliet,Baliet,UpperNile,Upper Nile,127,8,,,,,
2019-05-01,Fashoda,Fashoda,UpperNile,Upper Nile,199,21,,,,,
2019-05-01,Longochuk,Longochuk,UpperNile,Upper Nile,101,0,,,,,
2019-05-01,LuakpinyNasir,Luakpiny/Nasir,UpperNile,Upper Nile,154,22,,,,,
2019-05-01,Maban,Maban,UpperNile,Upper Nile,122,0,,,,,
2019-05-01,Maiwut,Maiwut,UpperNile,Upper Nile,82,1,,,,,
2019-05-01,Malakal,Malakal,UpperNile,Upper Nile,120,19,,,,,
2019-05-01,Manyo,Manyo,UpperNile,Upper Nile,76,10,,,,,
2019-05-01,Melut,Melut,UpperNile,Upper Nile,216,0,,,,,
2019-05-01,Panyikang,Panyikang,UpperNile,Upper Nile,98,17,,,,,
2019-05-01,Renk,Renk,UpperNile,Upper Nile,278,0,,,,,
2019-05-01,Ulang,Ulang,UpperNile,Upper Nile,138,21,,,,,
2019-05-01,GogrialEast,Gogrial East,Warrap,Warrap,237,24,,,,,
2019-05-01,GogrialWest,Gogrial West,Warrap,Warrap,351,24,,,,,
2019-05-01,TonjEast,Tonj East,Warrap,Warrap,73,14,,,,,
2019-05-01,TonjNorth,Tonj North,Warrap,Warrap,378,34,,,,,
2019-05-01,TonjSouth,Tonj South,Warrap,Warrap,91,14,,,,,
2019-05-01,Twic,Twic,Warrap,Warrap,332,41,,,,,
2019-05-01,JurRiver,Jur River,WesternBahrelGhazal,Western Bahr el Ghazal,812,65,,,,,
2019-05-01,Raja,Raja,WesternBahrelGhazal,Western Bahr el Ghazal,345,39,,,,,
2019-05-01,Wau,Wau,WesternBahrelGhazal,Western Bahr el Ghazal,345,54,,,,,
2019-05-01,Ezo,Ezo,WesternEquatoria,Western Equatoria,139,13,,,,,
2019-05-01,Ibba,Ibba,WesternEquatoria,Western Equatoria,89,15,,,,,
2019-05-01,Maridi,Maridi,WesternEquatoria,Western Equatoria,215,15,,,,,
2019-05-01,MundriEast,Mundri East,WesternEquatoria,Western Equatoria,121,13,,,,,
2019-05-01,MundriWest,Mundri West,WesternEquatoria,Western Equatoria,163,14,,,,,
2019-05-01,Mvolo,Mvolo,WesternEquatoria,Western Equatoria,145,16,,,,,
2019-05-01,Nagero,Nagero,WesternEquatoria,Western Equatoria,46,6,,,,,
2019-05-01,Nzara,Nzara,WesternEquatoria,Western Equatoria,144,17,,,,,
2019-05-01,Tambura,Tambura,WesternEquatoria,Western Equatoria,168,15,,,,,
2019-05-01,Yambio,Yambio,WesternEquatoria,Western Equatoria,215,23,,,,,
2019-04-01,Juba,Juba,CentralEquatoria,Central Equatoria,424,23,,,,,
2019-04-01,Kajo_keji,Kajo-keji,CentralEquatoria,Central Equatoria,265,0,,,,,
2019-04-01,Lainya,Lainya,CentralEquatoria,Central Equatoria,217,0,,,,,
2019-04-01,Morobo,Morobo,CentralEquatoria,Central Equatoria,137,0,,,,,
2019-04-01,Terekeka,Terekeka,CentralEquatoria,Central Equatoria,370,23,,,,,
2019-04-01,Yei,Yei,CentralEquatoria,Central Equatoria,254,17,,,,,
2019-04-01,Budi,Budi,EasternEquatoria,Eastern Equatoria,215,15,,,,,
2019-04-01,Ikotos,Ikotos,EasternEquatoria,Eastern Equatoria,231,0,,,,,
2019-04-01,KapoetaEast,Kapoeta East,EasternEquatoria,Eastern Equatoria,501,38,,,,,
2019-04-01,KapoetaNorth,Kapoeta North,EasternEquatoria,Eastern Equatoria,157,15,,,,,
2019-04-01,KapoetaSouth,Kapoeta South,EasternEquatoria,Eastern Equatoria,70,8,,,,,
2019-04-01,Lafon,Lafon,EasternEquatoria,Eastern Equatoria,98,0,,,,,
2019-04-01,Magwi,Magwi,EasternEquatoria,Eastern Equatoria,130,10,,,,,
2019-04-01,Torit,Torit,EasternEquatoria,Eastern Equatoria,241,15,,,,,
2019-04-01,Akobo,Akobo,Jonglei,Jonglei,184,45,,,,,
2019-04-01,Ayod,Ayod,Jonglei,Jonglei,271,42,,,,,
2019-04-01,BorSouth,Bor South,Jonglei,Jonglei,420,51,,,,,
2019-04-01,CanalPigi,Canal/Pigi,Jonglei,Jonglei,128,20,,,,,
2019-04-01,Duk,Duk,Jonglei,Jonglei,126,18,,,,,
2019-04-01,Fangak,Fangak,Jonglei,Jonglei,218,36,,,,,
2019-04-01,Nyirol,Nyirol,Jonglei,Jonglei,222,21,,,,,
2019-04-01,Pibor,Pibor,Jonglei,Jonglei,354,0,,,,,
2019-04-01,Pochalla,Pochalla,Jonglei,Jonglei,75,0,,,,,
2019-04-01,TwicEast,Twic East,Jonglei,Jonglei,222,17,,,,,
2019-04-01,Uror,Uror,Jonglei,Jonglei,212,27,,,,,
2019-04-01,Awerial,Awerial,Lakes,Lakes,190,33,,,,,
2019-04-01,Cueibet,Cueibet,Lakes,Lakes,386,0,,,,,
2019-04-01,RumbekCentre,Rumbek Centre,Lakes,Lakes,366,0,,,,,
2019-04-01,RumbekEast,Rumbek East,Lakes,Lakes,383,0,,,,,
2019-04-01,RumbekNorth,Rumbek North,Lakes,Lakes,114,0,,,,,
2019-04-01,Wulu,Wulu,Lakes,Lakes,136,0,,,,,
2019-04-01,YirolEast,Yirol East,Lakes,Lakes,364,53,,,,,
2019-04-01,YirolWest,Yirol West,Lakes,Lakes,356,51,,,,,
2019-04-01,AweilCentre,Aweil Centre,NorthernBahrelGhazal,Northern Bahr el Ghazal,216,43,,,,,
2019-04-01,AweilEast,Aweil East,NorthernBahrelGhazal,Northern Bahr el Ghazal,712,84,,,,,
2019-04-01,AweilNorth,Aweil North,NorthernBahrelGhazal,Northern Bahr el Ghazal,351,71,,,,,
2019-04-01,AweilSouth,Aweil South,NorthernBahrelGhazal,Northern Bahr el Ghazal,316,49,,,,,
2019-04-01,AweilWest,Aweil West,NorthernBahrelGhazal,Northern Bahr el Ghazal,369,60,,,,,
2019-04-01,Abiemnhom,Abiemnhom,Unity,Unity,24,9,,,,,
2019-04-01,Guit,Guit,Unity,Unity,192,15,,,,,
2019-04-01,Koch,Koch,Unity,Unity,435,28,,,,,
2019-04-01,Leer,Leer,Unity,Unity,345,51,,,,,
2019-04-01,Mayendit,Mayendit,Unity,Unity,366,40,,,,,
2019-04-01,Mayom,Mayom,Unity,Unity,162,13,,,,,
2019-04-01,Panyijiar,Panyijiar,Unity,Unity,478,37,,,,,
2019-04-01,Pariang,Pariang,Unity,Unity,172,31,,,,,
2019-04-01,Rubkona,Rubkona,Unity,Unity,287,22,,,,,
2019-04-01,Baliet,Baliet,UpperNile,Upper Nile,127,1,,,,,
2019-04-01,Fashoda,Fashoda,UpperNile,Upper Nile,199,20,,,,,
2019-04-01,Longochuk,Longochuk,UpperNile,Upper Nile,101,0,,,,,
2019-04-01,LuakpinyNasir,Luakpiny/Nasir,UpperNile,Upper Nile,154,26,,,,,
2019-04-01,Maban,Maban,UpperNile,Upper Nile,122,0,,,,,
2019-04-01,Maiwut,Maiwut,UpperNile,Upper Nile,82,0,,,,,
2019-04-01,Malakal,Malakal,UpperNile,Upper Nile,120,13,,,,,
2019-04-01,Manyo,Manyo,UpperNile,Upper Nile,76,4,,,,,
2019-04-01,Melut,Melut,UpperNile,Upper Nile,216,0,,,,,
2019-04-01,Panyikang,Panyikang,UpperNile,Upper Nile,98,15,,,,,
2019-04-01,Renk,Renk,UpperNile,Upper Nile,278,0,,,,,
2019-04-01,Ulang,Ulang,UpperNile,Upper Nile,138,24,,,,,
2019-04-01,GogrialEast,Gogrial East,Warrap,Warrap,237,19,,,,,
2019-04-01,GogrialWest,Gogrial West,Warrap,Warrap,351,29,,,,,
2019-04-01,TonjEast,Tonj East,Warrap,Warrap,73,11,,,,,
2019-04-01,TonjNorth,Tonj North,Warrap,Warrap,378,28,,,,,
2019-04-01,TonjSouth,Tonj South,Warrap,Warrap,91,17,,,,,
2019-04-01,Twic,Twic,Warrap,Warrap,332,49,,,,,
2019-04-01,JurRiver,Jur River,WesternBahrelGhazal,Western Bahr el Ghazal,812,70,,,,,
2019-04-01,Raja,Raja,WesternBahrelGhazal,Western Bahr el Ghazal,345,40,,,,,
2019-04-01,Wau,Wau,WesternBahrelGhazal,Western Bahr el Ghazal,345,47,,,,,
2019-04-01,Ezo,Ezo,WesternEquatoria,Western Equatoria,137,9,,,,,
2019-04-01,Ibba,Ibba,WesternEquatoria,Western Equatoria,89,12,,,,,
2019-04-01,Maridi,Maridi,WesternEquatoria,Western Equatoria,215,18,,,,,
2019-04-01,MundriEast,Mundri East,WesternEquatoria,Western Equatoria,121,18,,,,,
2019-04-01,MundriWest,Mundri West,WesternEquatoria,Western Equatoria,163,16,,,,,
2019-04-01,Mvolo,Mvolo,WesternEquatoria,Western Equatoria,145,16,,,,,
2019-04-01,Nagero,Nagero,WesternEquatoria,Western Equatoria,46,4,,,,,
2019-04-01,Nzara,Nzara,WesternEquatoria,Western Equatoria,141,12,,,,,
2019-04-01,Tambura,Tambura,WesternEquatoria,Western Equatoria,165,11,,,,,
2019-04-01,Yambio,Yambio,WesternEquatoria,Western Equatoria,213,19,,,,,
2019-03-01,Juba,Juba,CentralEquatoria,Central Equatoria,424,25,,,,,
2019-03-01,Kajo_keji,Kajo-keji,CentralEquatoria,Central Equatoria,265,0,,,,,
2019-03-01,Lainya,Lainya,CentralEquatoria,Central Equatoria,217,0,,,,,
2019-03-01,Morobo,Morobo,CentralEquatoria,Central Equatoria,137,0,,,,,
2019-03-01,Terekeka,Terekeka,CentralEquatoria,Central Equatoria,369,23,,,,,
2019-03-01,Yei,Yei,CentralEquatoria,Central Equatoria,254,18,,,,,
2019-03-01,Budi,Budi,EasternEquatoria,Eastern Equatoria,215,15,,,,,
2019-03-01,Ikotos,Ikotos,EasternEquatoria,Eastern Equatoria,231,0,,,,,
2019-03-01,KapoetaEast,Kapoeta East,EasternEquatoria,Eastern Equatoria,501,27,,,,,
2019-03-01,KapoetaNorth,Kapoeta North,EasternEquatoria,Eastern Equatoria,157,15,,,,,
2019-03-01,KapoetaSouth,Kapoeta South,EasternEquatoria,Eastern Equatoria,70,14,,,,,
2019-03-01,Lafon,Lafon,EasternEquatoria,Eastern Equatoria,98,0,,,,,
2019-03-01,Magwi,Magwi,EasternEquatoria,Eastern Equatoria,129,11,,,,,
2019-03-01,Torit,Torit,EasternEquatoria,Eastern Equatoria,241,16,,,,,
2019-03-01,Akobo,Akobo,Jonglei,Jonglei,184,48,,,,,
2019-03-01,Ayod,Ayod,Jonglei,Jonglei,271,47,,,,,
2019-03-01,BorSouth,Bor South,Jonglei,Jonglei,418,42,,,,,
2019-03-01,CanalPigi,Canal/Pigi,Jonglei,Jonglei,128,15,,,,,
2019-03-01,Duk,Duk,Jonglei,Jonglei,126,19,,,,,
2019-03-01,Fangak,Fangak,Jonglei,Jonglei,218,38,,,,,
2019-03-01,Nyirol,Nyirol,Jonglei,Jonglei,222,29,,,,,
2019-03-01,Pibor,Pibor,Jonglei,Jonglei,354,0,,,,,
2019-03-01,Pochalla,Pochalla,Jonglei,Jonglei,75,0,,,,,
2019-03-01,TwicEast,Twic East,Jonglei,Jonglei,222,24,,,,,
2019-03-01,Uror,Uror,Jonglei,Jonglei,212,23,,,,,
2019-03-01,Awerial,Awerial,Lakes,Lakes,190,30,,,,,
2019-03-01,Cueibet,Cueibet,Lakes,Lakes,386,0,,,,,
2019-03-01,RumbekCentre,Rumbek Centre,Lakes,Lakes,366,0,,,,,
2019-03-01,RumbekEast,Rumbek East,Lakes,Lakes,383,0,,,,,
2019-03-01,RumbekNorth,Rumbek North,Lakes,Lakes,114,0,,,,,
2019-03-01,Wulu,Wulu,Lakes,Lakes,136,0,,,,,
2019-03-01,YirolEast,Yirol East,Lakes,Lakes,364,27,,,,,
2019-03-01,YirolWest,Yirol West,Lakes,Lakes,355,26,,,,,
2019-03-01,AweilCentre,Aweil Centre,NorthernBahrelGhazal,Northern Bahr el Ghazal,216,12,,,,,
2019-03-01,AweilEast,Aweil East,NorthernBahrelGhazal,Northern Bahr el Ghazal,711,41,,,,,
2019-03-01,AweilNorth,Aweil North,NorthernBahrelGhazal,Northern Bahr el Ghazal,350,20,,,,,
2019-03-01,AweilSouth,Aweil South,NorthernBahrelGhazal,Northern Bahr el Ghazal,314,16,,,,,
2019-03-01,AweilWest,Aweil West,NorthernBahrelGhazal,Northern Bahr el Ghazal,369,20,,,,,
2019-03-01,Abiemnhom,Abiemnhom,Unity,Unity,24,11,,,,,
2019-03-01,Guit,Guit,Unity,Unity,190,18,,,,,
2019-03-01,Koch,Koch,Unity,Unity,435,30,,,,,
2019-03-01,Leer,Leer,Unity,Unity,343,37,,,,,
2019-03-01,Mayendit,Mayendit,Unity,Unity,365,44,,,,,
2019-03-01,Mayom,Mayom,Unity,Unity,162,16,,,,,
2019-03-01,Panyijiar,Panyijiar,Unity,Unity,474,34,,,,,
2019-03-01,Pariang,Pariang,Unity,Unity,172,25,,,,,
2019-03-01,Rubkona,Rubkona,Unity,Unity,287,27,,,,,
2019-03-01,Baliet,Baliet,UpperNile,Upper Nile,127,5,,,,,
2019-03-01,Fashoda,Fashoda,UpperNile,Upper Nile,199,18,,,,,
2019-03-01,Longochuk,Longochuk,UpperNile,Upper Nile,101,0,,,,,
2019-03-01,LuakpinyNasir,Luakpiny/Nasir,UpperNile,Upper Nile,154,24,,,,,
2019-03-01,Maban,Maban,UpperNile,Upper Nile,122,0,,,,,
2019-03-01,Maiwut,Maiwut,UpperNile,Upper Nile,82,0,,,,,
2019-03-01,Malakal,Malakal,UpperNile,Upper Nile,120,11,,,,,
2019-03-01,Manyo,Manyo,UpperNile,Upper Nile,76,5,,,,,
2019-03-01,Melut,Melut,UpperNile,Upper Nile,216,0,,,,,
2019-03-01,Panyikang,Panyikang,UpperNile,Upper Nile,98,13,,,,,
2019-03-01,Renk,Renk,UpperNile,Upper Nile,278,0,,,,,
2019-03-01,Ulang,Ulang,UpperNile,Upper Nile,138,30,,,,,
2019-03-01,GogrialEast,Gogrial East,Warrap,Warrap,235,29,,,,,
2019-03-01,GogrialWest,Gogrial West,Warrap,Warrap,345,33,,,,,
2019-03-01,TonjEast,Tonj East,Warrap,Warrap,73,12,,,,,
2019-03-01,TonjNorth,Tonj North,Warrap,Warrap,378,35,,,,,
2019-03-01,TonjSouth,Tonj South,Warrap,Warrap,91,14,,,,,
2019-03-01,Twic,Twic,Warrap,Warrap,320,40,,,,,
2019-03-01,JurRiver,Jur River,WesternBahrelGhazal,Western Bahr el Ghazal,811,49,,,,,
2019-03-01,Raja,Raja,WesternBahrelGhazal,Western Bahr el Ghazal,345,38,,,,,
2019-03-01,Wau,Wau,WesternBahrelGhazal,Western Bahr el Ghazal,345,46,,,,,
2019-03-01,Ezo,Ezo,WesternEquatoria,Western Equatoria,137,10,,,,,
2019-03-01,Ibba,Ibba,WesternEquatoria,Western Equatoria,89,14,,,,,
2019-03-01,Maridi,Maridi,WesternEquatoria,Western Equatoria,215,19,,,,,
2019-03-01,MundriEast,Mundri East,WesternEquatoria,Western Equatoria,121,11,,,,,
2019-03-01,MundriWest,Mundri West,WesternEquatoria,Western Equatoria,163,16,,,,,
2019-03-01,Mvolo,Mvolo,WesternEquatoria,Western Equatoria,145,14,,,,,
2019-03-01,Nagero,Nagero,WesternEquatoria,Western Equatoria,46,4,,,,,
2019-03-01,Nzara,Nzara,WesternEquatoria,Western Equatoria,141,12,,,,,
2019-03-01,Tambura,Tambura,WesternEquatoria,Western Equatoria,165,12,,,,,
2019-03-01,Yambio,Yambio,WesternEquatoria,Western Equatoria,213,14,,,,,
2019-02-01,Juba,Juba,CentralEquatoria,Central Equatoria,424,28,,,,,
2019-02-01,Kajo_keji,Kajo-keji,CentralEquatoria,Central Equatoria,265,0,,,,,
2019-02-01,Lainya,Lainya,CentralEquatoria,Central Equatoria,217,0,,,,,
2019-02-01,Morobo,Morobo,CentralEquatoria,Central Equatoria,137,0,,,,,
2019-02-01,Terekeka,Terekeka,CentralEquatoria,Central Equatoria,369,25,,,,,
2019-02-01,Yei,Yei,CentralEquatoria,Central Equatoria,254,17,,,,,
2019-02-01,Budi,Budi,EasternEquatoria,Eastern Equatoria,214,5,,,,,
2019-02-01,Ikotos,Ikotos,EasternEquatoria,Eastern Equatoria,231,0,,,,,
2019-02-01,KapoetaEast,Kapoeta East,EasternEquatoria,Eastern Equatoria,501,21,,,,,
2019-02-01,KapoetaNorth,Kapoeta North,EasternEquatoria,Eastern Equatoria,156,20,,,,,
2019-02-01,KapoetaSouth,Kapoeta South,EasternEquatoria,Eastern Equatoria,70,11,,,,,
2019-02-01,Lafon,Lafon,EasternEquatoria,Eastern Equatoria,98,0,,,,,
2019-02-01,Magwi,Magwi,EasternEquatoria,Eastern Equatoria,126,9,,,,,
2019-02-01,Torit,Torit,EasternEquatoria,Eastern Equatoria,240,13,,,,,
2019-02-01,Akobo,Akobo,Jonglei,Jonglei,184,44,,,,,
2019-02-01,Ayod,Ayod,Jonglei,Jonglei,271,43,,,,,
2019-02-01,BorSouth,Bor South,Jonglei,Jonglei,418,42,,,,,
2019-02-01,CanalPigi,Canal/Pigi,Jonglei,Jonglei,128,20,,,,,
2019-02-01,Duk,Duk,Jonglei,Jonglei,126,17,,,,,
2019-02-01,Fangak,Fangak,Jonglei,Jonglei,218,33,,,,,
2019-02-01,Nyirol,Nyirol,Jonglei,Jonglei,222,22,,,,,
2019-02-01,Pibor,Pibor,Jonglei,Jonglei,354,0,,,,,
2019-02-01,Pochalla,Pochalla,Jonglei,Jonglei,75,0,,,,,
2019-02-01,TwicEast,Twic East,Jonglei,Jonglei,222,27,,,,,
2019-02-01,Uror,Uror,Jonglei,Jonglei,212,26,,,,,
2019-02-01,Awerial,Awerial,Lakes,Lakes,187,38,,,,,
2019-02-01,Cueibet,Cueibet,Lakes,Lakes,386,0,,,,,
2019-02-01,RumbekCentre,Rumbek Centre,Lakes,Lakes,366,0,,,,,
2019-02-01,RumbekEast,Rumbek East,Lakes,Lakes,383,0,,,,,
2019-02-01,RumbekNorth,Rumbek North,Lakes,Lakes,114,0,,,,,
2019-02-01,Wulu,Wulu,Lakes,Lakes,136,0,,,,,
2019-02-01,YirolEast,Yirol East,Lakes,Lakes,363,52,,,,,
2019-02-01,YirolWest,Yirol West,Lakes,Lakes,355,49,,,,,
2019-02-01,AweilCentre,Aweil Centre,NorthernBahrelGhazal,Northern Bahr el Ghazal,216,23,,,,,
2019-02-01,AweilEast,Aweil East,NorthernBahrelGhazal,Northern Bahr el Ghazal,711,65,,,,,
2019-02-01,AweilNorth,Aweil North,NorthernBahrelGhazal,Northern Bahr el Ghazal,350,58,,,,,
2019-02-01,AweilSouth,Aweil South,NorthernBahrelGhazal,Northern Bahr el Ghazal,314,23,,,,,
2019-02-01,AweilWest,Aweil West,NorthernBahrelGhazal,Northern Bahr el Ghazal,369,40,,,,,
2019-02-01,Abiemnhom,Abiemnhom,Unity,Unity,24,8,,,,,
2019-02-01,Guit,Guit,Unity,Unity,190,16,,,,,
2019-02-01,Koch,Koch,Unity,Unity,435,23,,,,,
2019-02-01,Leer,Leer,Unity,Unity,342,46,,,,,
2019-02-01,Mayendit,Mayendit,Unity,Unity,362,33,,,,,
2019-02-01,Mayom,Mayom,Unity,Unity,162,11,,,,,
2019-02-01,Panyijiar,Panyijiar,Unity,Unity,472,33,,,,,
2019-02-01,Pariang,Pariang,Unity,Unity,172,31,,,,,
2019-02-01,Rubkona,Rubkona,Unity,Unity,287,22,,,,,
2019-02-01,Baliet,Baliet,UpperNile,Upper Nile,127,4,,,,,
2019-02-01,Fashoda,Fashoda,UpperNile,Upper Nile,199,19,,,,,
2019-02-01,Longochuk,Longochuk,UpperNile,Upper Nile,101,0,,,,,
2019-02-01,LuakpinyNasir,Luakpiny/Nasir,UpperNile,Upper Nile,154,24,,,,,
2019-02-01,Maban,Maban,UpperNile,Upper Nile,122,0,,,,,
2019-02-01,Maiwut,Maiwut,UpperNile,Upper Nile,82,0,,,,,
2019-02-01,Malakal,Malakal,UpperNile,Upper Nile,120,12,,,,,
2019-02-01,Manyo,Manyo,UpperNile,Upper Nile,76,6,,,,,
2019-02-01,Melut,Melut,UpperNile,Upper Nile,216,0,,,,,
2019-02-01,Panyikang,Panyikang,UpperNile,Upper Nile,98,16,,,,,
2019-02-01,Renk,Renk,UpperNile,Upper Nile,278,0,,,,,
